	Epoch			Reward
Episode:	29439	Avereged	reward:	95.57
Episode:	29440	Avereged	reward:	95.5
Episode:	29441	Avereged	reward:	95.7
Episode:	29442	Avereged	reward:	92.2
Episode:	29443	Avereged	reward:	86.03
Episode:	29444	Avereged	reward:	87.53
Episode:	29445	Avereged	reward:	85.13
Episode:	29446	Avereged	reward:	90.03
Episode:	29447	Avereged	reward:	89.33
Episode:	29448	Avereged	reward:	86
Episode:	29449	Avereged	reward:	101.1
Episode:	29450	Avereged	reward:	95.6
Episode:	29451	Avereged	reward:	96.6
Episode:	29452	Avereged	reward:	96.63
Episode:	29453	Avereged	reward:	92.33
Episode:	29454	Avereged	reward:	94.77
Episode:	29455	Avereged	reward:	93.2
Episode:	29456	Avereged	reward:	95.67
Episode:	29457	Avereged	reward:	98.17
Episode:	29458	Avereged	reward:	98.5
Episode:	29459	Avereged	reward:	96.7
Episode:	29460	Avereged	reward:	103.1
Episode:	29461	Avereged	reward:	105.27
Episode:	29462	Avereged	reward:	105.27
Episode:	29463	Avereged	reward:	105.47
Episode:	29464	Avereged	reward:	107.27
Episode:	29465	Avereged	reward:	99.9
Episode:	29466	Avereged	reward:	101
Episode:	29467	Avereged	reward:	99.57
Episode:	29468	Avereged	reward:	99.97
Episode:	29469	Avereged	reward:	105.37
Episode:	29470	Avereged	reward:	110.23
Episode:	29471	Avereged	reward:	113.4
Episode:	29472	Avereged	reward:	116.7
Episode:	29473	Avereged	reward:	119.73
Episode:	29474	Avereged	reward:	121.83
Episode:	29475	Avereged	reward:	129.7
Episode:	29476	Avereged	reward:	123.77
Episode:	29477	Avereged	reward:	133.5
Episode:	29478	Avereged	reward:	142.23
Episode:	29479	Avereged	reward:	129.57
Episode:	29480	Avereged	reward:	129.63
Episode:	29481	Avereged	reward:	134.73
Episode:	29482	Avereged	reward:	132.27
Episode:	29483	Avereged	reward:	133.37
Episode:	29484	Avereged	reward:	130.37
Episode:	29485	Avereged	reward:	130.5
Episode:	29486	Avereged	reward:	127.4
Episode:	29487	Avereged	reward:	123.87
Episode:	29488	Avereged	reward:	121.1
Episode:	29489	Avereged	reward:	121.1
Episode:	29490	Avereged	reward:	114.8
Episode:	29491	Avereged	reward:	119.13
Episode:	29492	Avereged	reward:	119.8
Episode:	29493	Avereged	reward:	120.07
Episode:	29494	Avereged	reward:	121.2
Episode:	29495	Avereged	reward:	120.03
Episode:	29496	Avereged	reward:	121.6
Episode:	29497	Avereged	reward:	127.8
Episode:	29498	Avereged	reward:	130.8
Episode:	29499	Avereged	reward:	124.73
Episode:	29500	Avereged	reward:	121.03
Episode:	29501	Avereged	reward:	115.27
Episode:	29502	Avereged	reward:	115.1
Episode:	29503	Avereged	reward:	119.1
Episode:	29504	Avereged	reward:	118.37
Episode:	29505	Avereged	reward:	113.33
Episode:	29506	Avereged	reward:	113.13
Episode:	29507	Avereged	reward:	109.23
Episode:	29508	Avereged	reward:	109.2
Episode:	29509	Avereged	reward:	106.77
Episode:	29510	Avereged	reward:	121.93
Episode:	29511	Avereged	reward:	113.37
Episode:	29512	Avereged	reward:	118.57
Episode:	29513	Avereged	reward:	124.3
Episode:	29514	Avereged	reward:	125.77
Episode:	29515	Avereged	reward:	125.6
Episode:	29516	Avereged	reward:	126
Episode:	29517	Avereged	reward:	125.8
Episode:	29518	Avereged	reward:	128.5
Episode:	29519	Avereged	reward:	136
Episode:	29520	Avereged	reward:	137
Episode:	29521	Avereged	reward:	132.13
Episode:	29522	Avereged	reward:	131.63
Episode:	29523	Avereged	reward:	134.13
Episode:	29524	Avereged	reward:	131.87
Episode:	29525	Avereged	reward:	133.5
Episode:	29526	Avereged	reward:	134.93
Episode:	29527	Avereged	reward:	130.53
Episode:	29528	Avereged	reward:	129.87
Episode:	29529	Avereged	reward:	129.47
Episode:	29530	Avereged	reward:	131.3
Episode:	29531	Avereged	reward:	131.7
Episode:	29532	Avereged	reward:	131.67
Episode:	29533	Avereged	reward:	125.23
Episode:	29534	Avereged	reward:	121.53
Episode:	29535	Avereged	reward:	120.2
Episode:	29536	Avereged	reward:	121.03
Episode:	29537	Avereged	reward:	121.37
Episode:	29538	Avereged	reward:	109.07
Episode:	29539	Avereged	reward:	109.27
Episode:	29540	Avereged	reward:	94.97
Episode:	29541	Avereged	reward:	94.97
Episode:	29542	Avereged	reward:	90.47
Episode:	29543	Avereged	reward:	84.77
Episode:	29544	Avereged	reward:	88.03
Episode:	29545	Avereged	reward:	90.03
Episode:	29546	Avereged	reward:	95.77
Episode:	29547	Avereged	reward:	94.63
Episode:	29548	Avereged	reward:	90.27
Episode:	29549	Avereged	reward:	87.67
Episode:	29550	Avereged	reward:	86.57
Episode:	29551	Avereged	reward:	84.17
Episode:	29552	Avereged	reward:	84
Episode:	29553	Avereged	reward:	86.53
Episode:	29554	Avereged	reward:	88.77
Episode:	29555	Avereged	reward:	92.33
Episode:	29556	Avereged	reward:	92.33
Episode:	29557	Avereged	reward:	91.7
Episode:	29558	Avereged	reward:	92.63
Episode:	29559	Avereged	reward:	95.6
Episode:	29560	Avereged	reward:	106
Episode:	29561	Avereged	reward:	109.3
Episode:	29562	Avereged	reward:	127
Episode:	29563	Avereged	reward:	142.37
Episode:	29564	Avereged	reward:	144.37
Episode:	29565	Avereged	reward:	142.2
Episode:	29566	Avereged	reward:	141.93
Episode:	29567	Avereged	reward:	136.4
Episode:	29568	Avereged	reward:	135.77
Episode:	29569	Avereged	reward:	145.47
Episode:	29570	Avereged	reward:	154.77
Episode:	29571	Avereged	reward:	156.03
Episode:	29572	Avereged	reward:	156.7
Episode:	29573	Avereged	reward:	158.3
Episode:	29574	Avereged	reward:	164.53
Episode:	29575	Avereged	reward:	163.37
Episode:	29576	Avereged	reward:	163.1
Episode:	29577	Avereged	reward:	162.6
Episode:	29578	Avereged	reward:	165.2
Episode:	29579	Avereged	reward:	168.57
Episode:	29580	Avereged	reward:	190.8
Episode:	29581	Avereged	reward:	190.8
Episode:	29582	Avereged	reward:	194.5
Episode:	29583	Avereged	reward:	196.53
Episode:	29584	Avereged	reward:	206.47
Episode:	29585	Avereged	reward:	205.23
Episode:	29586	Avereged	reward:	202.47
Episode:	29587	Avereged	reward:	201.3
Episode:	29588	Avereged	reward:	199.1
Episode:	29589	Avereged	reward:	201.67
Episode:	29590	Avereged	reward:	192.83
Episode:	29591	Avereged	reward:	192.8
Episode:	29592	Avereged	reward:	183.97
Episode:	29593	Avereged	reward:	167.67
Episode:	29594	Avereged	reward:	167.67
Episode:	29595	Avereged	reward:	174.43
Episode:	29596	Avereged	reward:	179.03
Episode:	29597	Avereged	reward:	177.7
Episode:	29598	Avereged	reward:	181.2
Episode:	29599	Avereged	reward:	174
Episode:	29600	Avereged	reward:	163.4
Episode:	29601	Avereged	reward:	161.77
Episode:	29602	Avereged	reward:	160.83
Episode:	29603	Avereged	reward:	160.2
Episode:	29604	Avereged	reward:	157.73
Episode:	29605	Avereged	reward:	158.3
Episode:	29606	Avereged	reward:	153.3
Episode:	29607	Avereged	reward:	155.4
Episode:	29608	Avereged	reward:	153.2
Episode:	29609	Avereged	reward:	150.83
Episode:	29610	Avereged	reward:	125.57
Episode:	29611	Avereged	reward:	133.77
Episode:	29612	Avereged	reward:	129.5
Episode:	29613	Avereged	reward:	125.77
Episode:	29614	Avereged	reward:	114.03
Episode:	29615	Avereged	reward:	111.77
Episode:	29616	Avereged	reward:	118.43
Episode:	29617	Avereged	reward:	124.1
Episode:	29618	Avereged	reward:	122.13
Episode:	29619	Avereged	reward:	129.1
Episode:	29620	Avereged	reward:	147.6
Episode:	29621	Avereged	reward:	143.9
Episode:	29622	Avereged	reward:	147.77
Episode:	29623	Avereged	reward:	150.93
Episode:	29624	Avereged	reward:	158.63
Episode:	29625	Avereged	reward:	185.4
Episode:	29626	Avereged	reward:	180.3
Episode:	29627	Avereged	reward:	195.6
Episode:	29628	Avereged	reward:	193.1
Episode:	29629	Avereged	reward:	207.77
Episode:	29630	Avereged	reward:	211.9
Episode:	29631	Avereged	reward:	214.7
Episode:	29632	Avereged	reward:	214.8
Episode:	29633	Avereged	reward:	212.2
Episode:	29634	Avereged	reward:	207.97
Episode:	29635	Avereged	reward:	222.57
Episode:	29636	Avereged	reward:	232.1
Episode:	29637	Avereged	reward:	238.47
Episode:	29638	Avereged	reward:	239.8
Episode:	29639	Avereged	reward:	239.1
Episode:	29640	Avereged	reward:	239.77
Episode:	29641	Avereged	reward:	235.27
Episode:	29642	Avereged	reward:	255.23
Episode:	29643	Avereged	reward:	256.57
Episode:	29644	Avereged	reward:	269.43
Episode:	29645	Avereged	reward:	273
Episode:	29646	Avereged	reward:	265.33
Episode:	29647	Avereged	reward:	260.3
Episode:	29648	Avereged	reward:	263.97
Episode:	29649	Avereged	reward:	270.93
Episode:	29650	Avereged	reward:	252.8
Episode:	29651	Avereged	reward:	266.57
Episode:	29652	Avereged	reward:	255.2
Episode:	29653	Avereged	reward:	258.3
Episode:	29654	Avereged	reward:	248.83
Episode:	29655	Avereged	reward:	217
Episode:	29656	Avereged	reward:	231.17
Episode:	29657	Avereged	reward:	220.27
Episode:	29658	Avereged	reward:	222.9
Episode:	29659	Avereged	reward:	210.5
Episode:	29660	Avereged	reward:	209.4
Episode:	29661	Avereged	reward:	209.67
Episode:	29662	Avereged	reward:	216.43
Episode:	29663	Avereged	reward:	219.47
Episode:	29664	Avereged	reward:	240.73
Episode:	29665	Avereged	reward:	224.9
Episode:	29666	Avereged	reward:	216.13
Episode:	29667	Avereged	reward:	208.8
Episode:	29668	Avereged	reward:	208.03
Episode:	29669	Avereged	reward:	202.63
Episode:	29670	Avereged	reward:	209.27
Episode:	29671	Avereged	reward:	205
Episode:	29672	Avereged	reward:	185.8
Episode:	29673	Avereged	reward:	182.27
Episode:	29674	Avereged	reward:	170.53
Episode:	29675	Avereged	reward:	172.67
Episode:	29676	Avereged	reward:	173
Episode:	29677	Avereged	reward:	183.43
Episode:	29678	Avereged	reward:	181.63
Episode:	29679	Avereged	reward:	162.17
Episode:	29680	Avereged	reward:	163.97
Episode:	29681	Avereged	reward:	167.93
Episode:	29682	Avereged	reward:	164
Episode:	29683	Avereged	reward:	160.87
Episode:	29684	Avereged	reward:	163.07
Episode:	29685	Avereged	reward:	169.3
Episode:	29686	Avereged	reward:	159.57
Episode:	29687	Avereged	reward:	168.7
Episode:	29688	Avereged	reward:	166.07
Episode:	29689	Avereged	reward:	164.83
Episode:	29690	Avereged	reward:	164.6
Episode:	29691	Avereged	reward:	165
Episode:	29692	Avereged	reward:	159
Episode:	29693	Avereged	reward:	156.87
Episode:	29694	Avereged	reward:	137.7
Episode:	29695	Avereged	reward:	137.7
Episode:	29696	Avereged	reward:	139.17
Episode:	29697	Avereged	reward:	141.67
Episode:	29698	Avereged	reward:	144.87
Episode:	29699	Avereged	reward:	146.03
Episode:	29700	Avereged	reward:	139.33
Episode:	29701	Avereged	reward:	143.33
Episode:	29702	Avereged	reward:	142.9
Episode:	29703	Avereged	reward:	147.77
Episode:	29704	Avereged	reward:	149.77
Episode:	29705	Avereged	reward:	145.37
Episode:	29706	Avereged	reward:	148.27
Episode:	29707	Avereged	reward:	143.2
Episode:	29708	Avereged	reward:	144.6
Episode:	29709	Avereged	reward:	144.27
Episode:	29710	Avereged	reward:	138.93
Episode:	29711	Avereged	reward:	127.83
Episode:	29712	Avereged	reward:	129.9
Episode:	29713	Avereged	reward:	126.83
Episode:	29714	Avereged	reward:	133.93
Episode:	29715	Avereged	reward:	127.1
Episode:	29716	Avereged	reward:	130.63
Episode:	29717	Avereged	reward:	119.13
Episode:	29718	Avereged	reward:	117.7
Episode:	29719	Avereged	reward:	119.4
Episode:	29720	Avereged	reward:	121.83
Episode:	29721	Avereged	reward:	119.4
Episode:	29722	Avereged	reward:	118.73
Episode:	29723	Avereged	reward:	128.1
Episode:	29724	Avereged	reward:	127.17
Episode:	29725	Avereged	reward:	130.03
Episode:	29726	Avereged	reward:	128.3
Episode:	29727	Avereged	reward:	125.17
Episode:	29728	Avereged	reward:	125.67
Episode:	29729	Avereged	reward:	130.83
Episode:	29730	Avereged	reward:	132.1
Episode:	29731	Avereged	reward:	129
Episode:	29732	Avereged	reward:	129.6
Episode:	29733	Avereged	reward:	128
Episode:	29734	Avereged	reward:	124.47
Episode:	29735	Avereged	reward:	125
Episode:	29736	Avereged	reward:	120.73
Episode:	29737	Avereged	reward:	118.5
Episode:	29738	Avereged	reward:	116.43
Episode:	29739	Avereged	reward:	117.93
Episode:	29740	Avereged	reward:	115.97
Episode:	29741	Avereged	reward:	112.17
Episode:	29742	Avereged	reward:	109.8
Episode:	29743	Avereged	reward:	111.1
Episode:	29744	Avereged	reward:	101.8
Episode:	29745	Avereged	reward:	114.1
Episode:	29746	Avereged	reward:	107.5
Episode:	29747	Avereged	reward:	107.43
Episode:	29748	Avereged	reward:	111.6
Episode:	29749	Avereged	reward:	106.73
Episode:	29750	Avereged	reward:	102.5
Episode:	29751	Avereged	reward:	102.47
Episode:	29752	Avereged	reward:	107.67
Episode:	29753	Avereged	reward:	98.63
Episode:	29754	Avereged	reward:	94.33
Episode:	29755	Avereged	reward:	92.17
Episode:	29756	Avereged	reward:	95.83
Episode:	29757	Avereged	reward:	97.03
Episode:	29758	Avereged	reward:	93.9
Episode:	29759	Avereged	reward:	89.23
Episode:	29760	Avereged	reward:	91.63
Episode:	29761	Avereged	reward:	100.13
Episode:	29762	Avereged	reward:	108.33
Episode:	29763	Avereged	reward:	104.47
Episode:	29764	Avereged	reward:	105.57
Episode:	29765	Avereged	reward:	102.77
Episode:	29766	Avereged	reward:	103.47
Episode:	29767	Avereged	reward:	100.97
Episode:	29768	Avereged	reward:	105.23
Episode:	29769	Avereged	reward:	104.6
Episode:	29770	Avereged	reward:	106.83
Episode:	29771	Avereged	reward:	105.83
Episode:	29772	Avereged	reward:	107.63
Episode:	29773	Avereged	reward:	106.33
Episode:	29774	Avereged	reward:	106.9
Episode:	29775	Avereged	reward:	99.63
Episode:	29776	Avereged	reward:	103.93
Episode:	29777	Avereged	reward:	108.9
Episode:	29778	Avereged	reward:	106.53
Episode:	29779	Avereged	reward:	114.37
Episode:	29780	Avereged	reward:	117.3
Episode:	29781	Avereged	reward:	117.8
Episode:	29782	Avereged	reward:	130.73
Episode:	29783	Avereged	reward:	130.07
Episode:	29784	Avereged	reward:	151.73
Episode:	29785	Avereged	reward:	157.23
Episode:	29786	Avereged	reward:	157.1
Episode:	29787	Avereged	reward:	156.5
Episode:	29788	Avereged	reward:	160.7
Episode:	29789	Avereged	reward:	159.9
Episode:	29790	Avereged	reward:	169.13
Episode:	29791	Avereged	reward:	163.27
Episode:	29792	Avereged	reward:	156
Episode:	29793	Avereged	reward:	155.63
Episode:	29794	Avereged	reward:	159.23
Episode:	29795	Avereged	reward:	159.67
Episode:	29796	Avereged	reward:	168.2
Episode:	29797	Avereged	reward:	173.07
Episode:	29798	Avereged	reward:	170
Episode:	29799	Avereged	reward:	169.67
Episode:	29800	Avereged	reward:	170.47
Episode:	29801	Avereged	reward:	171.7
Episode:	29802	Avereged	reward:	170.8
Episode:	29803	Avereged	reward:	171.97
Episode:	29804	Avereged	reward:	176.87
Episode:	29805	Avereged	reward:	176.87
Episode:	29806	Avereged	reward:	176.6
Episode:	29807	Avereged	reward:	184.97
Episode:	29808	Avereged	reward:	184.3
Episode:	29809	Avereged	reward:	179.6
Episode:	29810	Avereged	reward:	179.73
Episode:	29811	Avereged	reward:	178.6
Episode:	29812	Avereged	reward:	161.2
Episode:	29813	Avereged	reward:	160.6
Episode:	29814	Avereged	reward:	137.73
Episode:	29815	Avereged	reward:	171.73
Episode:	29816	Avereged	reward:	167.47
Episode:	29817	Avereged	reward:	174.17
Episode:	29818	Avereged	reward:	171.27
Episode:	29819	Avereged	reward:	170.17
Episode:	29820	Avereged	reward:	157.27
Episode:	29821	Avereged	reward:	153.93
Episode:	29822	Avereged	reward:	152.63
Episode:	29823	Avereged	reward:	154.43
Episode:	29824	Avereged	reward:	148.9
Episode:	29825	Avereged	reward:	168.43
Episode:	29826	Avereged	reward:	160.2
Episode:	29827	Avereged	reward:	156.5
Episode:	29828	Avereged	reward:	154.7
Episode:	29829	Avereged	reward:	154.07
Episode:	29830	Avereged	reward:	150.33
Episode:	29831	Avereged	reward:	149.93
Episode:	29832	Avereged	reward:	160.77
Episode:	29833	Avereged	reward:	159.6
Episode:	29834	Avereged	reward:	169.9
Episode:	29835	Avereged	reward:	167.63
Episode:	29836	Avereged	reward:	165.43
Episode:	29837	Avereged	reward:	152.5
Episode:	29838	Avereged	reward:	158
Episode:	29839	Avereged	reward:	153.93
Episode:	29840	Avereged	reward:	150.77
Episode:	29841	Avereged	reward:	153.2
Episode:	29842	Avereged	reward:	155.17
Episode:	29843	Avereged	reward:	155.17
Episode:	29844	Avereged	reward:	158.83
Episode:	29845	Avereged	reward:	118.63
Episode:	29846	Avereged	reward:	126.57
Episode:	29847	Avereged	reward:	120.17
Episode:	29848	Avereged	reward:	117.97
Episode:	29849	Avereged	reward:	118.4
Episode:	29850	Avereged	reward:	118.4
Episode:	29851	Avereged	reward:	121.97
Episode:	29852	Avereged	reward:	130.77
Episode:	29853	Avereged	reward:	128.1
Episode:	29854	Avereged	reward:	131.47
Episode:	29855	Avereged	reward:	117.17
Episode:	29856	Avereged	reward:	128.13
Episode:	29857	Avereged	reward:	133.43
Episode:	29858	Avereged	reward:	134
Episode:	29859	Avereged	reward:	141.7
Episode:	29860	Avereged	reward:	149.43
Episode:	29861	Avereged	reward:	147.9
Episode:	29862	Avereged	reward:	135.53
Episode:	29863	Avereged	reward:	144.67
Episode:	29864	Avereged	reward:	134.37
Episode:	29865	Avereged	reward:	143.3
Episode:	29866	Avereged	reward:	143.8
Episode:	29867	Avereged	reward:	151.87
Episode:	29868	Avereged	reward:	145.73
Episode:	29869	Avereged	reward:	150.33
Episode:	29870	Avereged	reward:	154.67
Episode:	29871	Avereged	reward:	164.4
Episode:	29872	Avereged	reward:	166.97
Episode:	29873	Avereged	reward:	166.97
Episode:	29874	Avereged	reward:	166.6
Episode:	29875	Avereged	reward:	166.6
Episode:	29876	Avereged	reward:	162.03
Episode:	29877	Avereged	reward:	161.13
Episode:	29878	Avereged	reward:	172.37
Episode:	29879	Avereged	reward:	180.93
Episode:	29880	Avereged	reward:	180.93
Episode:	29881	Avereged	reward:	180.2
Episode:	29882	Avereged	reward:	177.77
Episode:	29883	Avereged	reward:	194.27
Episode:	29884	Avereged	reward:	192.83
Episode:	29885	Avereged	reward:	194.4
Episode:	29886	Avereged	reward:	186.2
Episode:	29887	Avereged	reward:	191.3
Episode:	29888	Avereged	reward:	190.73
Episode:	29889	Avereged	reward:	184.27
Episode:	29890	Avereged	reward:	203.37
Episode:	29891	Avereged	reward:	202.23
Episode:	29892	Avereged	reward:	244.3
Episode:	29893	Avereged	reward:	243.57
Episode:	29894	Avereged	reward:	239.53
Episode:	29895	Avereged	reward:	245.1
Episode:	29896	Avereged	reward:	240.93
Episode:	29897	Avereged	reward:	236.33
Episode:	29898	Avereged	reward:	256.7
Episode:	29899	Avereged	reward:	257.4
Episode:	29900	Avereged	reward:	256.53
Episode:	29901	Avereged	reward:	244.37
Episode:	29902	Avereged	reward:	243.93
Episode:	29903	Avereged	reward:	249.47
Episode:	29904	Avereged	reward:	250.17
Episode:	29905	Avereged	reward:	252.6
Episode:	29906	Avereged	reward:	258.33
Episode:	29907	Avereged	reward:	283.7
Episode:	29908	Avereged	reward:	314.23
Episode:	29909	Avereged	reward:	308.1
Episode:	29910	Avereged	reward:	318.1
Episode:	29911	Avereged	reward:	332
Episode:	29912	Avereged	reward:	325.07
Episode:	29913	Avereged	reward:	311.93
Episode:	29914	Avereged	reward:	329.63
Episode:	29915	Avereged	reward:	331.43
Episode:	29916	Avereged	reward:	331.07
Episode:	29917	Avereged	reward:	318.23
Episode:	29918	Avereged	reward:	319.53
Episode:	29919	Avereged	reward:	320.57
Episode:	29920	Avereged	reward:	295.07
Episode:	29921	Avereged	reward:	296
Episode:	29922	Avereged	reward:	257.7
Episode:	29923	Avereged	reward:	261.47
Episode:	29924	Avereged	reward:	259.37
Episode:	29925	Avereged	reward:	245.3
Episode:	29926	Avereged	reward:	246.03
Episode:	29927	Avereged	reward:	244.6
Episode:	29928	Avereged	reward:	224.87
Episode:	29929	Avereged	reward:	222.83
Episode:	29930	Avereged	reward:	220.17
Episode:	29931	Avereged	reward:	259.1
Episode:	29932	Avereged	reward:	253.83
Episode:	29933	Avereged	reward:	264.17
Episode:	29934	Avereged	reward:	273.07
Episode:	29935	Avereged	reward:	275.5
Episode:	29936	Avereged	reward:	275.5
Episode:	29937	Avereged	reward:	256.83
Episode:	29938	Avereged	reward:	217.9
Episode:	29939	Avereged	reward:	218.53
Episode:	29940	Avereged	reward:	214.03
Episode:	29941	Avereged	reward:	197.63
Episode:	29942	Avereged	reward:	202.4
Episode:	29943	Avereged	reward:	200.77
Episode:	29944	Avereged	reward:	184.9
Episode:	29945	Avereged	reward:	178.2
Episode:	29946	Avereged	reward:	181
Episode:	29947	Avereged	reward:	194.8
Episode:	29948	Avereged	reward:	193.5
Episode:	29949	Avereged	reward:	196.53
Episode:	29950	Avereged	reward:	211.07
Episode:	29951	Avereged	reward:	215
Episode:	29952	Avereged	reward:	218.53
Episode:	29953	Avereged	reward:	215.43
Episode:	29954	Avereged	reward:	215.43
Episode:	29955	Avereged	reward:	217.27
Episode:	29956	Avereged	reward:	216.97
Episode:	29957	Avereged	reward:	213.27
Episode:	29958	Avereged	reward:	212.6
Episode:	29959	Avereged	reward:	210.07
Episode:	29960	Avereged	reward:	210.53
Episode:	29961	Avereged	reward:	178.27
Episode:	29962	Avereged	reward:	178.07
Episode:	29963	Avereged	reward:	162.2
Episode:	29964	Avereged	reward:	149.5
Episode:	29965	Avereged	reward:	161.93
Episode:	29966	Avereged	reward:	152.87
Episode:	29967	Avereged	reward:	146.83
Episode:	29968	Avereged	reward:	149.77
Episode:	29969	Avereged	reward:	147
Episode:	29970	Avereged	reward:	149.4
Episode:	29971	Avereged	reward:	150.4
Episode:	29972	Avereged	reward:	154.13
Episode:	29973	Avereged	reward:	153.33
Episode:	29974	Avereged	reward:	152.17
Episode:	29975	Avereged	reward:	186.27
Episode:	29976	Avereged	reward:	198.97
Episode:	29977	Avereged	reward:	185.83
Episode:	29978	Avereged	reward:	188.83
Episode:	29979	Avereged	reward:	184.7
Episode:	29980	Avereged	reward:	173.7
Episode:	29981	Avereged	reward:	174.33
Episode:	29982	Avereged	reward:	168.33
Episode:	29983	Avereged	reward:	163.47
Episode:	29984	Avereged	reward:	164.17
Episode:	29985	Avereged	reward:	169.03
Episode:	29986	Avereged	reward:	171.07
Episode:	29987	Avereged	reward:	171.07
Episode:	29988	Avereged	reward:	171.57
Episode:	29989	Avereged	reward:	175.23
Episode:	29990	Avereged	reward:	174.07
Episode:	29991	Avereged	reward:	170.47
Episode:	29992	Avereged	reward:	174.17
Episode:	29993	Avereged	reward:	180.13
Episode:	29994	Avereged	reward:	180.57
Episode:	29995	Avereged	reward:	164.93
Episode:	29996	Avereged	reward:	172.2
Episode:	29997	Avereged	reward:	186.73
Episode:	29998	Avereged	reward:	182.03
Episode:	29999	Avereged	reward:	185.47
Episode:	30000	Avereged	reward:	180.7
Episode:	30001	Avereged	reward:	179
Episode:	30002	Avereged	reward:	171.13
Episode:	30003	Avereged	reward:	175.9
Episode:	30004	Avereged	reward:	173.47
Episode:	30005	Avereged	reward:	146.57
Episode:	30006	Avereged	reward:	131.5
Episode:	30007	Avereged	reward:	131.37
Episode:	30008	Avereged	reward:	146.73
Episode:	30009	Avereged	reward:	146.63
Episode:	30010	Avereged	reward:	142.47
Episode:	30011	Avereged	reward:	137.63
Episode:	30012	Avereged	reward:	136.73
Episode:	30013	Avereged	reward:	132
Episode:	30014	Avereged	reward:	131.87
Episode:	30015	Avereged	reward:	125.27
Episode:	30016	Avereged	reward:	126.17
Episode:	30017	Avereged	reward:	126.73
Episode:	30018	Avereged	reward:	127.6
Episode:	30019	Avereged	reward:	128.43
Episode:	30020	Avereged	reward:	129.47
Episode:	30021	Avereged	reward:	132.6
Episode:	30022	Avereged	reward:	144
Episode:	30023	Avereged	reward:	138.57
Episode:	30024	Avereged	reward:	154.43
Episode:	30025	Avereged	reward:	160.53
Episode:	30026	Avereged	reward:	155.6
Episode:	30027	Avereged	reward:	153.37
Episode:	30028	Avereged	reward:	153.13
Episode:	30029	Avereged	reward:	157.1
Episode:	30030	Avereged	reward:	153.97
Episode:	30031	Avereged	reward:	161.97
Episode:	30032	Avereged	reward:	164.33
Episode:	30033	Avereged	reward:	159.57
Episode:	30034	Avereged	reward:	161.33
Episode:	30035	Avereged	reward:	156.57
Episode:	30036	Avereged	reward:	160.1
Episode:	30037	Avereged	reward:	159.03
Episode:	30038	Avereged	reward:	152.17
Episode:	30039	Avereged	reward:	161.87
Episode:	30040	Avereged	reward:	164.23
Episode:	30041	Avereged	reward:	165.37
Episode:	30042	Avereged	reward:	170.97
Episode:	30043	Avereged	reward:	176.73
Episode:	30044	Avereged	reward:	195.63
Episode:	30045	Avereged	reward:	201.6
Episode:	30046	Avereged	reward:	201.97
Episode:	30047	Avereged	reward:	202.3
Episode:	30048	Avereged	reward:	201.6
Episode:	30049	Avereged	reward:	205.2
Episode:	30050	Avereged	reward:	203.53
Episode:	30051	Avereged	reward:	210.1
Episode:	30052	Avereged	reward:	210.8
Episode:	30053	Avereged	reward:	211.47
Episode:	30054	Avereged	reward:	200.47
Episode:	30055	Avereged	reward:	193.97
Episode:	30056	Avereged	reward:	190.3
Episode:	30057	Avereged	reward:	180.73
Episode:	30058	Avereged	reward:	179.67
Episode:	30059	Avereged	reward:	171.4
Episode:	30060	Avereged	reward:	172.1
Episode:	30061	Avereged	reward:	164.6
Episode:	30062	Avereged	reward:	168.3
Episode:	30063	Avereged	reward:	174.9
Episode:	30064	Avereged	reward:	173.1
Episode:	30065	Avereged	reward:	176.17
Episode:	30066	Avereged	reward:	176.1
Episode:	30067	Avereged	reward:	176.03
Episode:	30068	Avereged	reward:	165.67
Episode:	30069	Avereged	reward:	156.23
Episode:	30070	Avereged	reward:	154.43
Episode:	30071	Avereged	reward:	153.1
Episode:	30072	Avereged	reward:	147.83
Episode:	30073	Avereged	reward:	150.63
Episode:	30074	Avereged	reward:	131.77
Episode:	30075	Avereged	reward:	124.8
Episode:	30076	Avereged	reward:	123.53
Episode:	30077	Avereged	reward:	127.67
Episode:	30078	Avereged	reward:	135.6
Episode:	30079	Avereged	reward:	133.83
Episode:	30080	Avereged	reward:	147.27
Episode:	30081	Avereged	reward:	134.5
Episode:	30082	Avereged	reward:	137
Episode:	30083	Avereged	reward:	145.53
Episode:	30084	Avereged	reward:	155.27
Episode:	30085	Avereged	reward:	155.83
Episode:	30086	Avereged	reward:	167.53
Episode:	30087	Avereged	reward:	166.57
Episode:	30088	Avereged	reward:	166.57
Episode:	30089	Avereged	reward:	170.67
Episode:	30090	Avereged	reward:	171.6
Episode:	30091	Avereged	reward:	182.67
Episode:	30092	Avereged	reward:	178.77
Episode:	30093	Avereged	reward:	171.47
Episode:	30094	Avereged	reward:	173.27
Episode:	30095	Avereged	reward:	169.83
Episode:	30096	Avereged	reward:	163.23
Episode:	30097	Avereged	reward:	173.9
Episode:	30098	Avereged	reward:	172.63
Episode:	30099	Avereged	reward:	171.8
Episode:	30100	Avereged	reward:	172.97
Episode:	30101	Avereged	reward:	178.07
Episode:	30102	Avereged	reward:	182.23
Episode:	30103	Avereged	reward:	182.6
Episode:	30104	Avereged	reward:	182.1
Episode:	30105	Avereged	reward:	180.03
Episode:	30106	Avereged	reward:	177.7
Episode:	30107	Avereged	reward:	176.47
